case_id,route_id,trip_id,start_stop,end_stop,first_arrival,last_departure,duration_seconds,duration_label,event_count
FR-11::176117-0,FR-11,176117-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T10:00:00+05:00,2026-04-23T10:20:00+05:00,1200,20 min 0 sec,10
FR-11::176118-0,FR-11,176118-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T11:00:00+05:00,2026-04-23T11:20:00+05:00,1200,20 min 0 sec,10
FR-11::176119-0,FR-11,176119-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T12:00:00+05:00,2026-04-23T12:20:00+05:00,1200,20 min 0 sec,10
FR-11::176120-0,FR-11,176120-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T13:00:00+05:00,2026-04-23T13:20:00+05:00,1200,20 min 0 sec,10
FR-11::176121-0,FR-11,176121-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T14:00:00+05:00,2026-04-23T14:20:00+05:00,1200,20 min 0 sec,10
FR-11::176122-0,FR-11,176122-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T15:00:00+05:00,2026-04-23T15:20:00+05:00,1200,20 min 0 sec,10
FR-11::176123-0,FR-11,176123-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T16:00:00+05:00,2026-04-23T16:20:00+05:00,1200,20 min 0 sec,10
FR-11::176124-0,FR-11,176124-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T17:00:00+05:00,2026-04-23T17:20:00+05:00,1200,20 min 0 sec,10
FR-11::176125-0,FR-11,176125-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T18:00:00+05:00,2026-04-23T18:20:00+05:00,1200,20 min 0 sec,10
FR-11::176126-0,FR-11,176126-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T19:00:00+05:00,2026-04-23T19:20:00+05:00,1200,20 min 0 sec,10
FR-11::176127-0,FR-11,176127-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T20:00:00+05:00,2026-04-23T20:20:00+05:00,1200,20 min 0 sec,10
FR-11::176128-0,FR-11,176128-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T21:00:00+05:00,2026-04-23T21:20:00+05:00,1200,20 min 0 sec,10
FR-11::176129-0,FR-11,176129-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T21:50:00+05:00,2026-04-23T22:10:00+05:00,1200,20 min 0 sec,10
FR-11::176130-0,FR-11,176130-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T21:55:00+05:00,2026-04-23T22:15:00+05:00,1200,20 min 0 sec,10
FR-11::176131-0,FR-11,176131-0,Golra Morh Metro Station,Rafiullah Shaheed Chowk,2026-04-23T22:00:00+05:00,2026-04-23T22:20:00+05:00,1200,20 min 0 sec,10
FR-12::175831-0,FR-12,175831-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T07:00:00+05:00,2026-04-23T07:41:30+05:00,2490,41 min 30 sec,25
FR-12::175832-0,FR-12,175832-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T08:00:00+05:00,2026-04-23T08:41:30+05:00,2490,41 min 30 sec,25
FR-12::175833-0,FR-12,175833-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T09:00:00+05:00,2026-04-23T09:41:30+05:00,2490,41 min 30 sec,25
FR-12::175834-0,FR-12,175834-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T10:00:00+05:00,2026-04-23T10:41:30+05:00,2490,41 min 30 sec,25
FR-12::175835-0,FR-12,175835-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T11:00:00+05:00,2026-04-23T11:41:30+05:00,2490,41 min 30 sec,25
FR-12::175836-0,FR-12,175836-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T12:00:00+05:00,2026-04-23T12:41:30+05:00,2490,41 min 30 sec,25
FR-12::175837-0,FR-12,175837-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T13:00:00+05:00,2026-04-23T13:41:30+05:00,2490,41 min 30 sec,25
FR-12::175838-0,FR-12,175838-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T14:00:00+05:00,2026-04-23T14:41:30+05:00,2490,41 min 30 sec,25
FR-12::175839-0,FR-12,175839-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T15:00:00+05:00,2026-04-23T15:41:30+05:00,2490,41 min 30 sec,25
FR-12::175840-0,FR-12,175840-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T16:00:00+05:00,2026-04-23T16:41:30+05:00,2490,41 min 30 sec,25
FR-12::175841-0,FR-12,175841-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T17:00:00+05:00,2026-04-23T17:41:30+05:00,2490,41 min 30 sec,25
FR-12::175842-0,FR-12,175842-0,Taxila Chowk,Tipu Sultan Shaheed Chowk,2026-04-23T18:00:00+05:00,2026-04-23T18:41:30+05:00,2490,41 min 30 sec,25
FR-13::175806-0,FR-13,175806-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T06:00:00+05:00,2026-04-23T07:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175807-0,FR-13,175807-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T07:00:00+05:00,2026-04-23T08:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175808-0,FR-13,175808-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T08:00:00+05:00,2026-04-23T09:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175809-0,FR-13,175809-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T09:00:00+05:00,2026-04-23T10:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175810-0,FR-13,175810-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T10:00:00+05:00,2026-04-23T11:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175811-0,FR-13,175811-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T11:00:00+05:00,2026-04-23T12:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175812-0,FR-13,175812-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T12:00:00+05:00,2026-04-23T13:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175813-0,FR-13,175813-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T13:00:00+05:00,2026-04-23T14:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175814-0,FR-13,175814-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T14:00:00+05:00,2026-04-23T15:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175815-0,FR-13,175815-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T15:00:00+05:00,2026-04-23T16:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175816-0,FR-13,175816-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T16:00:00+05:00,2026-04-23T17:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175817-0,FR-13,175817-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T17:00:00+05:00,2026-04-23T18:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-13::175818-0,FR-13,175818-0,Golra Morh Metro Station,Fateh Jang,2026-04-23T18:00:00+05:00,2026-04-23T19:10:50+05:00,4250,1 hr 10 min 50 sec,29
FR-14::175446-0,FR-14,175446-0,Barakahu,Mandi Morh,2026-04-23T06:00:00+05:00,2026-04-23T06:53:00+05:00,3180,53 min 0 sec,19
FR-14::175414-0,FR-14,175414-0,Barakahu,Mandi Morh,2026-04-23T06:15:00+05:00,2026-04-23T07:08:00+05:00,3180,53 min 0 sec,19
FR-14::175417-0,FR-14,175417-0,Barakahu,Mandi Morh,2026-04-23T06:30:00+05:00,2026-04-23T07:23:00+05:00,3180,53 min 0 sec,19
FR-14::175420-0,FR-14,175420-0,Barakahu,Mandi Morh,2026-04-23T06:45:00+05:00,2026-04-23T07:38:00+05:00,3180,53 min 0 sec,19
FR-14::175423-0,FR-14,175423-0,Barakahu,Mandi Morh,2026-04-23T07:00:00+05:00,2026-04-23T07:53:00+05:00,3180,53 min 0 sec,19
FR-14::175426-0,FR-14,175426-0,Barakahu,Mandi Morh,2026-04-23T07:15:00+05:00,2026-04-23T08:08:00+05:00,3180,53 min 0 sec,19
FR-14::175429-0,FR-14,175429-0,Barakahu,Mandi Morh,2026-04-23T07:30:00+05:00,2026-04-23T08:23:00+05:00,3180,53 min 0 sec,19
FR-14::175432-0,FR-14,175432-0,Barakahu,Mandi Morh,2026-04-23T07:45:00+05:00,2026-04-23T08:38:00+05:00,3180,53 min 0 sec,19
FR-14::175435-0,FR-14,175435-0,Barakahu,Mandi Morh,2026-04-23T08:00:00+05:00,2026-04-23T08:53:00+05:00,3180,53 min 0 sec,19
FR-14::175438-0,FR-14,175438-0,Barakahu,Mandi Morh,2026-04-23T08:15:00+05:00,2026-04-23T09:08:00+05:00,3180,53 min 0 sec,19
FR-14::175441-0,FR-14,175441-0,Barakahu,Mandi Morh,2026-04-23T08:30:00+05:00,2026-04-23T09:23:00+05:00,3180,53 min 0 sec,19
FR-14::175444-0,FR-14,175444-0,Barakahu,Mandi Morh,2026-04-23T08:45:00+05:00,2026-04-23T09:38:00+05:00,3180,53 min 0 sec,19
FR-14::175448-0,FR-14,175448-0,Barakahu,Mandi Morh,2026-04-23T09:00:00+05:00,2026-04-23T09:53:00+05:00,3180,53 min 0 sec,19
FR-14::175451-0,FR-14,175451-0,Barakahu,Mandi Morh,2026-04-23T09:15:00+05:00,2026-04-23T10:08:00+05:00,3180,53 min 0 sec,19
FR-14::175454-0,FR-14,175454-0,Barakahu,Mandi Morh,2026-04-23T09:30:00+05:00,2026-04-23T10:23:00+05:00,3180,53 min 0 sec,19
FR-14::175457-0,FR-14,175457-0,Barakahu,Mandi Morh,2026-04-23T09:45:00+05:00,2026-04-23T10:38:00+05:00,3180,53 min 0 sec,19
FR-14::175459-0,FR-14,175459-0,Barakahu,Mandi Morh,2026-04-23T10:00:00+05:00,2026-04-23T10:53:00+05:00,3180,53 min 0 sec,19
FR-14::175461-0,FR-14,175461-0,Barakahu,Mandi Morh,2026-04-23T10:15:00+05:00,2026-04-23T11:08:00+05:00,3180,53 min 0 sec,19
FR-14::175463-0,FR-14,175463-0,Barakahu,Mandi Morh,2026-04-23T10:30:00+05:00,2026-04-23T11:23:00+05:00,3180,53 min 0 sec,19
FR-14::175465-0,FR-14,175465-0,Barakahu,Mandi Morh,2026-04-23T10:45:00+05:00,2026-04-23T11:38:00+05:00,3180,53 min 0 sec,19
FR-14::175467-0,FR-14,175467-0,Barakahu,Mandi Morh,2026-04-23T11:00:00+05:00,2026-04-23T11:53:00+05:00,3180,53 min 0 sec,19
FR-14::175469-0,FR-14,175469-0,Barakahu,Mandi Morh,2026-04-23T11:15:00+05:00,2026-04-23T12:08:00+05:00,3180,53 min 0 sec,19
FR-14::175471-0,FR-14,175471-0,Barakahu,Mandi Morh,2026-04-23T11:30:00+05:00,2026-04-23T12:23:00+05:00,3180,53 min 0 sec,19
FR-14::175408-0,FR-14,175408-0,Barakahu,Mandi Morh,2026-04-23T11:45:00+05:00,2026-04-23T12:38:00+05:00,3180,53 min 0 sec,19
FR-14::175410-0,FR-14,175410-0,Barakahu,Mandi Morh,2026-04-23T12:00:00+05:00,2026-04-23T12:53:00+05:00,3180,53 min 0 sec,19
FR-14::175412-0,FR-14,175412-0,Barakahu,Mandi Morh,2026-04-23T12:15:00+05:00,2026-04-23T13:08:00+05:00,3180,53 min 0 sec,19
FR-14::175415-0,FR-14,175415-0,Barakahu,Mandi Morh,2026-04-23T12:30:00+05:00,2026-04-23T13:23:00+05:00,3180,53 min 0 sec,19
FR-14::175418-0,FR-14,175418-0,Barakahu,Mandi Morh,2026-04-23T12:45:00+05:00,2026-04-23T13:38:00+05:00,3180,53 min 0 sec,19
FR-14::175421-0,FR-14,175421-0,Barakahu,Mandi Morh,2026-04-23T13:00:00+05:00,2026-04-23T13:53:00+05:00,3180,53 min 0 sec,19
FR-14::175424-0,FR-14,175424-0,Barakahu,Mandi Morh,2026-04-23T13:15:00+05:00,2026-04-23T14:08:00+05:00,3180,53 min 0 sec,19
FR-14::175427-0,FR-14,175427-0,Barakahu,Mandi Morh,2026-04-23T13:30:00+05:00,2026-04-23T14:23:00+05:00,3180,53 min 0 sec,19
FR-14::175430-0,FR-14,175430-0,Barakahu,Mandi Morh,2026-04-23T13:45:00+05:00,2026-04-23T14:38:00+05:00,3180,53 min 0 sec,19
FR-14::175433-0,FR-14,175433-0,Barakahu,Mandi Morh,2026-04-23T14:00:00+05:00,2026-04-23T14:53:00+05:00,3180,53 min 0 sec,19
FR-14::175436-0,FR-14,175436-0,Barakahu,Mandi Morh,2026-04-23T14:15:00+05:00,2026-04-23T15:08:00+05:00,3180,53 min 0 sec,19
FR-14::175439-0,FR-14,175439-0,Barakahu,Mandi Morh,2026-04-23T14:30:00+05:00,2026-04-23T15:23:00+05:00,3180,53 min 0 sec,19
FR-14::175442-0,FR-14,175442-0,Barakahu,Mandi Morh,2026-04-23T14:45:00+05:00,2026-04-23T15:38:00+05:00,3180,53 min 0 sec,19
FR-14::175445-0,FR-14,175445-0,Barakahu,Mandi Morh,2026-04-23T15:00:00+05:00,2026-04-23T15:53:00+05:00,3180,53 min 0 sec,19
FR-14::175449-0,FR-14,175449-0,Barakahu,Mandi Morh,2026-04-23T15:15:00+05:00,2026-04-23T16:08:00+05:00,3180,53 min 0 sec,19
FR-14::175452-0,FR-14,175452-0,Barakahu,Mandi Morh,2026-04-23T15:30:00+05:00,2026-04-23T16:23:00+05:00,3180,53 min 0 sec,19
FR-14::175455-0,FR-14,175455-0,Barakahu,Mandi Morh,2026-04-23T15:45:00+05:00,2026-04-23T16:38:00+05:00,3180,53 min 0 sec,19
FR-14::175458-0,FR-14,175458-0,Barakahu,Mandi Morh,2026-04-23T16:00:00+05:00,2026-04-23T16:53:00+05:00,3180,53 min 0 sec,19
FR-14::175460-0,FR-14,175460-0,Barakahu,Mandi Morh,2026-04-23T16:15:00+05:00,2026-04-23T17:08:00+05:00,3180,53 min 0 sec,19
FR-14::175462-0,FR-14,175462-0,Barakahu,Mandi Morh,2026-04-23T16:30:00+05:00,2026-04-23T17:23:00+05:00,3180,53 min 0 sec,19
FR-14::175464-0,FR-14,175464-0,Barakahu,Mandi Morh,2026-04-23T16:45:00+05:00,2026-04-23T17:38:00+05:00,3180,53 min 0 sec,19
FR-14::175466-0,FR-14,175466-0,Barakahu,Mandi Morh,2026-04-23T17:00:00+05:00,2026-04-23T17:53:00+05:00,3180,53 min 0 sec,19
FR-14::175468-0,FR-14,175468-0,Barakahu,Mandi Morh,2026-04-23T17:15:00+05:00,2026-04-23T18:08:00+05:00,3180,53 min 0 sec,19
FR-14::175470-0,FR-14,175470-0,Barakahu,Mandi Morh,2026-04-23T17:30:00+05:00,2026-04-23T18:23:00+05:00,3180,53 min 0 sec,19
FR-14::175407-0,FR-14,175407-0,Barakahu,Mandi Morh,2026-04-23T17:45:00+05:00,2026-04-23T18:38:00+05:00,3180,53 min 0 sec,19
FR-14::175409-0,FR-14,175409-0,Barakahu,Mandi Morh,2026-04-23T18:00:00+05:00,2026-04-23T18:53:00+05:00,3180,53 min 0 sec,19
FR-14::175411-0,FR-14,175411-0,Barakahu,Mandi Morh,2026-04-23T18:15:00+05:00,2026-04-23T19:08:00+05:00,3180,53 min 0 sec,19
FR-14::175413-0,FR-14,175413-0,Barakahu,Mandi Morh,2026-04-23T18:30:00+05:00,2026-04-23T19:23:00+05:00,3180,53 min 0 sec,19
FR-14::175416-0,FR-14,175416-0,Barakahu,Mandi Morh,2026-04-23T18:45:00+05:00,2026-04-23T19:38:00+05:00,3180,53 min 0 sec,19
FR-14::175419-0,FR-14,175419-0,Barakahu,Mandi Morh,2026-04-23T19:00:00+05:00,2026-04-23T19:53:00+05:00,3180,53 min 0 sec,19
FR-14::175422-0,FR-14,175422-0,Barakahu,Mandi Morh,2026-04-23T19:15:00+05:00,2026-04-23T20:08:00+05:00,3180,53 min 0 sec,19
FR-14::175425-0,FR-14,175425-0,Barakahu,Mandi Morh,2026-04-23T19:30:00+05:00,2026-04-23T20:23:00+05:00,3180,53 min 0 sec,19
FR-14::175428-0,FR-14,175428-0,Barakahu,Mandi Morh,2026-04-23T19:45:00+05:00,2026-04-23T20:38:00+05:00,3180,53 min 0 sec,19
FR-14::175431-0,FR-14,175431-0,Barakahu,Mandi Morh,2026-04-23T20:00:00+05:00,2026-04-23T20:53:00+05:00,3180,53 min 0 sec,19
FR-14::175434-0,FR-14,175434-0,Barakahu,Mandi Morh,2026-04-23T20:15:00+05:00,2026-04-23T21:08:00+05:00,3180,53 min 0 sec,19
FR-14::175437-0,FR-14,175437-0,Barakahu,Mandi Morh,2026-04-23T20:30:00+05:00,2026-04-23T21:23:00+05:00,3180,53 min 0 sec,19
FR-14::175440-0,FR-14,175440-0,Barakahu,Mandi Morh,2026-04-23T20:45:00+05:00,2026-04-23T21:38:00+05:00,3180,53 min 0 sec,19
FR-14::175443-0,FR-14,175443-0,Barakahu,Mandi Morh,2026-04-23T21:00:00+05:00,2026-04-23T21:53:00+05:00,3180,53 min 0 sec,19
FR-14::175447-0,FR-14,175447-0,Barakahu,Mandi Morh,2026-04-23T21:15:00+05:00,2026-04-23T22:08:00+05:00,3180,53 min 0 sec,19
FR-14::175450-0,FR-14,175450-0,Barakahu,Mandi Morh,2026-04-23T21:30:00+05:00,2026-04-23T22:23:00+05:00,3180,53 min 0 sec,19
FR-14::175453-0,FR-14,175453-0,Barakahu,Mandi Morh,2026-04-23T21:45:00+05:00,2026-04-23T22:38:00+05:00,3180,53 min 0 sec,19
FR-14::175456-0,FR-14,175456-0,Barakahu,Mandi Morh,2026-04-23T22:00:00+05:00,2026-04-23T22:53:00+05:00,3180,53 min 0 sec,19
FR-14A::175605-0,FR-14A,175605-0,Barakahu Terminal,Satra Meel,2026-04-23T06:00:00+05:00,2026-04-23T06:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175608-0,FR-14A,175608-0,Barakahu Terminal,Satra Meel,2026-04-23T06:15:00+05:00,2026-04-23T06:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175611-0,FR-14A,175611-0,Barakahu Terminal,Satra Meel,2026-04-23T06:30:00+05:00,2026-04-23T06:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175614-0,FR-14A,175614-0,Barakahu Terminal,Satra Meel,2026-04-23T06:45:00+05:00,2026-04-23T07:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175617-0,FR-14A,175617-0,Barakahu Terminal,Satra Meel,2026-04-23T07:00:00+05:00,2026-04-23T07:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175620-0,FR-14A,175620-0,Barakahu Terminal,Satra Meel,2026-04-23T07:15:00+05:00,2026-04-23T07:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175623-0,FR-14A,175623-0,Barakahu Terminal,Satra Meel,2026-04-23T07:30:00+05:00,2026-04-23T07:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175626-0,FR-14A,175626-0,Barakahu Terminal,Satra Meel,2026-04-23T07:45:00+05:00,2026-04-23T08:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175629-0,FR-14A,175629-0,Barakahu Terminal,Satra Meel,2026-04-23T08:00:00+05:00,2026-04-23T08:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175632-0,FR-14A,175632-0,Barakahu Terminal,Satra Meel,2026-04-23T08:15:00+05:00,2026-04-23T08:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175635-0,FR-14A,175635-0,Barakahu Terminal,Satra Meel,2026-04-23T08:30:00+05:00,2026-04-23T08:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175638-0,FR-14A,175638-0,Barakahu Terminal,Satra Meel,2026-04-23T08:45:00+05:00,2026-04-23T09:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175641-0,FR-14A,175641-0,Barakahu Terminal,Satra Meel,2026-04-23T09:00:00+05:00,2026-04-23T09:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175644-0,FR-14A,175644-0,Barakahu Terminal,Satra Meel,2026-04-23T09:15:00+05:00,2026-04-23T09:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175647-0,FR-14A,175647-0,Barakahu Terminal,Satra Meel,2026-04-23T09:30:00+05:00,2026-04-23T09:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175650-0,FR-14A,175650-0,Barakahu Terminal,Satra Meel,2026-04-23T09:45:00+05:00,2026-04-23T10:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175652-0,FR-14A,175652-0,Barakahu Terminal,Satra Meel,2026-04-23T10:00:00+05:00,2026-04-23T10:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175654-0,FR-14A,175654-0,Barakahu Terminal,Satra Meel,2026-04-23T10:15:00+05:00,2026-04-23T10:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175656-0,FR-14A,175656-0,Barakahu Terminal,Satra Meel,2026-04-23T10:30:00+05:00,2026-04-23T10:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175658-0,FR-14A,175658-0,Barakahu Terminal,Satra Meel,2026-04-23T10:45:00+05:00,2026-04-23T11:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175660-0,FR-14A,175660-0,Barakahu Terminal,Satra Meel,2026-04-23T11:00:00+05:00,2026-04-23T11:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175662-0,FR-14A,175662-0,Barakahu Terminal,Satra Meel,2026-04-23T11:15:00+05:00,2026-04-23T11:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175664-0,FR-14A,175664-0,Barakahu Terminal,Satra Meel,2026-04-23T11:30:00+05:00,2026-04-23T11:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175601-0,FR-14A,175601-0,Barakahu Terminal,Satra Meel,2026-04-23T11:45:00+05:00,2026-04-23T12:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175603-0,FR-14A,175603-0,Barakahu Terminal,Satra Meel,2026-04-23T12:00:00+05:00,2026-04-23T12:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175606-0,FR-14A,175606-0,Barakahu Terminal,Satra Meel,2026-04-23T12:15:00+05:00,2026-04-23T12:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175609-0,FR-14A,175609-0,Barakahu Terminal,Satra Meel,2026-04-23T12:30:00+05:00,2026-04-23T12:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175612-0,FR-14A,175612-0,Barakahu Terminal,Satra Meel,2026-04-23T12:45:00+05:00,2026-04-23T13:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175615-0,FR-14A,175615-0,Barakahu Terminal,Satra Meel,2026-04-23T13:00:00+05:00,2026-04-23T13:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175618-0,FR-14A,175618-0,Barakahu Terminal,Satra Meel,2026-04-23T13:15:00+05:00,2026-04-23T13:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175621-0,FR-14A,175621-0,Barakahu Terminal,Satra Meel,2026-04-23T13:30:00+05:00,2026-04-23T13:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175624-0,FR-14A,175624-0,Barakahu Terminal,Satra Meel,2026-04-23T13:45:00+05:00,2026-04-23T14:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175627-0,FR-14A,175627-0,Barakahu Terminal,Satra Meel,2026-04-23T14:00:00+05:00,2026-04-23T14:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175630-0,FR-14A,175630-0,Barakahu Terminal,Satra Meel,2026-04-23T14:15:00+05:00,2026-04-23T14:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175633-0,FR-14A,175633-0,Barakahu Terminal,Satra Meel,2026-04-23T14:30:00+05:00,2026-04-23T14:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175636-0,FR-14A,175636-0,Barakahu Terminal,Satra Meel,2026-04-23T14:45:00+05:00,2026-04-23T15:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175639-0,FR-14A,175639-0,Barakahu Terminal,Satra Meel,2026-04-23T15:00:00+05:00,2026-04-23T15:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175642-0,FR-14A,175642-0,Barakahu Terminal,Satra Meel,2026-04-23T15:15:00+05:00,2026-04-23T15:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175645-0,FR-14A,175645-0,Barakahu Terminal,Satra Meel,2026-04-23T15:30:00+05:00,2026-04-23T15:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175648-0,FR-14A,175648-0,Barakahu Terminal,Satra Meel,2026-04-23T15:45:00+05:00,2026-04-23T16:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175651-0,FR-14A,175651-0,Barakahu Terminal,Satra Meel,2026-04-23T16:00:00+05:00,2026-04-23T16:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175653-0,FR-14A,175653-0,Barakahu Terminal,Satra Meel,2026-04-23T16:15:00+05:00,2026-04-23T16:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175655-0,FR-14A,175655-0,Barakahu Terminal,Satra Meel,2026-04-23T16:30:00+05:00,2026-04-23T16:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175657-0,FR-14A,175657-0,Barakahu Terminal,Satra Meel,2026-04-23T16:45:00+05:00,2026-04-23T17:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175659-0,FR-14A,175659-0,Barakahu Terminal,Satra Meel,2026-04-23T17:00:00+05:00,2026-04-23T17:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175661-0,FR-14A,175661-0,Barakahu Terminal,Satra Meel,2026-04-23T17:15:00+05:00,2026-04-23T17:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175663-0,FR-14A,175663-0,Barakahu Terminal,Satra Meel,2026-04-23T17:30:00+05:00,2026-04-23T17:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175600-0,FR-14A,175600-0,Barakahu Terminal,Satra Meel,2026-04-23T17:45:00+05:00,2026-04-23T18:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175602-0,FR-14A,175602-0,Barakahu Terminal,Satra Meel,2026-04-23T18:00:00+05:00,2026-04-23T18:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175604-0,FR-14A,175604-0,Barakahu Terminal,Satra Meel,2026-04-23T18:15:00+05:00,2026-04-23T18:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175607-0,FR-14A,175607-0,Barakahu Terminal,Satra Meel,2026-04-23T18:30:00+05:00,2026-04-23T18:52:00+05:00,1320,22 min 0 sec,14
FR-14A::175610-0,FR-14A,175610-0,Barakahu Terminal,Satra Meel,2026-04-23T18:45:00+05:00,2026-04-23T19:07:00+05:00,1320,22 min 0 sec,14
FR-14A::175613-0,FR-14A,175613-0,Barakahu Terminal,Satra Meel,2026-04-23T19:00:00+05:00,2026-04-23T19:22:00+05:00,1320,22 min 0 sec,14
FR-14A::175616-0,FR-14A,175616-0,Barakahu Terminal,Satra Meel,2026-04-23T19:15:00+05:00,2026-04-23T19:37:00+05:00,1320,22 min 0 sec,14
FR-14A::175619-0,FR-14A,175619-0,Barakahu Terminal,Satra Meel,2026-04-23T19:30:00+05:00,2026-04-23T19:52:00+05:00,1320,22 min 0 sec,14
